id,text,Fuente,filename
225,"""Este programa posee contenido adulto""

-Dolores de espalda.
-Resúmen de la tarjeta.
-Ollas antiadherentes.
-Finales.",Dataset_existente,
226,"Tutorial para abdominales:

Acuéstate y pon las manos detrás de tu cabeza, ¡Vaya que gran posición para una siesta! Mejor toma una siesta.",Dataset_existente,
227,"Me enamoré de un indio.
Fue un flechazo.",Dataset_existente,
228,"-¡UN OVNI!  -¡Rápido, agarra la peor cámara que tengamos y graba como si tuvieras parkinson!",Dataset_existente,
229,"-Oiga sr. banquero, ¿aquí hacen préstamos familiares? -Sí -¿No me podría prestar a su hermana? #fb",Dataset_existente,
230,"—Yo traje incienso. —Yo traje mirra. —Yo traje oro... —NO MAMES BALTASAR, QUEDAMOS QUE NO PASARA DE CIEN PESOS.",Dataset_existente,
231,"—¿El celular o la vida? —La vida, que casi no la uso.",Dataset_existente,
232,"Me ofrecieron dinero a cambio de promocionar un producto en esta cuenta, pero mi dignidad es fuerte cómo Axión®, el verdadero arranca grasa.",Dataset_existente,
233,"—¿Mamá, mamá, por qué yo soy blanca, tu negra y papá chino? —Hijo... con la borrachera de aquel día, de milagro no ladras...",Dataset_existente,
234,"Peleas de pareja.

Antes:

—Me fuiste infiel, ya no te quiero.

Ahora:

—¿VISTE MEDIA TEMPORADA DE LA SERIE SIN MÍ? ¡¡TE ODIOO!!",Dataset_existente,
235,"- doctor, cuando me tomo un cafe me duele el ojo.
- Ha probado usted a apartar la cucharilla ?",Dataset_existente,
236,"-Definite en tres palabras
-Vago",Dataset_existente,
237,"—¿Nombre?
—David.
—¿Tavid?
—No, David, con 'D' de Dinamarca.
—Bienvenido David, Conde de Dinamarca.",Dataset_existente,
238,"Un borracho sube a un bus y se topa con un cura: -Vas directo al infierno! -Mierda, me volví a equivocar de bus! #fb",Dataset_existente,
239,"(Viernes)
– Ramirez: Gracias a todos, aprendí mucho y me llevo muchas cosas de esta empresa.
 (Lunes)
– Ramírez se robó la cafetera.",Dataset_existente,
240,"- Señor cura, ¿aquí apartan las mujeres del mal?
- Si, hijo mío.
- Pues apárteme dos para el sábado por la noche....",Dataset_existente,
241,"Dos viejitos conversando:
- ¿Prefieres el sexo o la Navidad?
- ¡Sexo, claro! Navidad hay todos los años.
#Chistes...",Dataset_existente,
242,"—¿Tiene tarjetas de San Valentín que digan: ""para mi único y verdadero amor""?
—Sí, claro
—Ok, déme diez por favor.",Dataset_existente,
243,"Eyaculador precoz busca mujer para... no, ya está, no importa.",Dataset_existente,
244,Después de estacionarse la mujer pregunta al marido: -¿Quedé muy separada de la banqueta? -¿De cuál de las dos?,Dataset_existente,
245,"-He ido al médico y me ha quitado el whisky, el tabaco y las drogas -Pero bueno, ¿tú vienes del médico o de la aduana?",Dataset_existente,
246,"Cual es la Barbie que sabe hacer parriladas?
- La Barbi quiu.. #CHISTES",Dataset_existente,
247,"Si tienes un amigo que vale oro, no pierdas el tiempo: véndelo.",Dataset_existente,
248,"RT @_RicardoJorge: Almirante quince fragatas aproximándose! - ¿Una flota?- ¡No, flotan todas!  jajjaja #huesisisimo",Dataset_existente,
249,"—Hola, soy un paracaidista, paraguayo, parapléjico, paraolímpico, y vengo para pedir la mano de su hija
—¿¡PARA QUÉ!?
—Ay, no jodas señor...",Dataset_existente,
250,"Un chico le dio 12 rosas a su novia y le dijo: ""te dejaré de amar cuando todas mueran"".

Murieron a la semana, pero ya se la había cogido.",Dataset_existente,
251,"- Cariño, ya acosté al niño y está la cena en el horno.
- Pero si en la cama hay un pollo...

- ¡¡¡Apaga el horno!!! ¡¡¡APAGA EL HORNO!!!",Dataset_existente,
252,"— Hola, bienvenido a McDonald's, ¿Qué desea?
— ¿Qué recomienda?
— La nueva McArena
— ¿Qué lleva?
— Alegría y cosa buena.",Dataset_existente,
253,"¿Tiene libros para el cansancio? Sí, pero están agotados... #fb",Dataset_existente,
254,"—¿Trajiste la tarea?
—No, mi perro formateó el disco duro.",Dataset_existente,
255,"Jaimito llega corriendo:
- Mamá, mamá... llegó el lechero, ¿tenés dinero para pagarle o tengo que ir a jugar afue...",Dataset_existente,
256,"Era tan fea que cuando pasaba por una construcción, los albañiles se ponían a trabajar..",Dataset_existente,
257,"—Abuela, soy drogadicto. —No pasa nada. —He matado a un hombre. —Ya se olvidará. —No he comido —¿¡QUE NO HAS COMIDO!? Siéntate.",Dataset_existente,
258,"— Hijo, traes los ojos muy rojos.
— ¡FUMÉ MARIHUANA MAMÁ, LO ACEPTO! ¡SOY DROGADICTO!
— A mi no engañas pendejo, estabas Viendo el titanic.",Dataset_existente,
259,Iba a hacer 50 lagartijas en 1 minuto pero dibujo muy lento :/,Dataset_existente,
260,"— Dime con quién andas y te diré quién eres. — Ando con tu hermana! — Ah, entonces eres mi cuñado!",Dataset_existente,
261,Engañé a mi novia y cuando fui a disculparme me cerró la puerta en la cara. Pero logré abrirla porque sé inglés. Y el inglés abre puertas.,Dataset_existente,
262,"-Dr, mi esposa ha perdido la voz, qué puedo hacer para que le regrese? -Llegue a casa a las tres de la mañana y verá!",Dataset_existente,
263,"Sí pones el GPS en voz femenina y no le obedeces, empieza a reclamarte, a gritarte y si no haces caso, te amenaza con bajarse a media calle.",Dataset_existente,
264,"Esperar tus buenos días, es como pedir una whopper en un McDonalds, no se puede.",Dataset_existente,
265,"Ese momento incómodo en el que tienes que dar tu correo que hiciste a los 11 años:
gokupokemondrakeyjosh1995@hotmail.com",Dataset_existente,
266,"“Lo importante es participar”

—Yo, saliendo del examen.",Dataset_existente,
267,"Recursivo: Adj, vease recursivo.",Dataset_existente,
268,"En mi libro ""como terminar lo que se empieza"" hablo de",Dataset_existente,
269,"¿Cuál es el colmo de la paciencia? 
Sacarse un moco con un guante de box.",Dataset_existente,
270,Estás solo en casa: Música alta Comida Películas Conciertos para tus mascotas Hasta que te acuerdas de los fantasmas,Dataset_existente,
271,"Me emputa esas personas que siempre platican usando refranes. Prefiero alejarme de ellos, porque el que con lobos anda, a aullar se enseña.",Dataset_existente,
272,"Que salga tu nombre en un ejercicio de matemáticas y que todos te volteen a ver.

SÍ, PENDEJOS, YO COMPRÉ 120 SANDÍAS.",Dataset_existente,
273,Teníamos una farmacia pero la cerramos porque no teníamos mas remedio. #fb,Dataset_existente,
274,Ojalá todo fuera tan fácil como engordar...,Dataset_existente,
275,Queridas matemáticas ya es tiempo de que maduren y resuelvan sus propios problemas.,Dataset_existente,
276,"Top cosas que ella quiere: 

1) Mmm.
2) Ahhh.
3) Mmm.",Dataset_existente,
277,"—Hablo con los muertos. 
—¿Eres médium?
—No, forense. Pero estoy muy solo.",Dataset_existente,
278,"Los chicos de hoy tienen todo lo que sus padres no tuvieron de jóvenes: úlcera, estress, hipertensión...",Dataset_existente,
279,"TÍPICO: Dice ""Abre Facil"" y termine usando cuchillo, alicate, pistola, espada láser y machete!",Dataset_existente,
280,"1 tipo manda a lavar la ropa y en escribio una nota que decia: Usen mas jabon en la ropa interior, y le respondieron: limpiese bien el culo.",Dataset_existente,
281,"_ Papá, por qué me llamo siguiente?
- Para que jamás en la vida tengas que hacer colas",Dataset_existente,
282,"La mentira más grande que he dicho: ""No es necesario anotarlo, lo voy a recordar"".",Dataset_existente,
283,"La frase ""Lo que importa es lo de adentro"" sólo aplica si estás hablando de tu refrigerador, y siempre y cuando esté lleno.",Dataset_existente,
284,"Amigos son los que van a tú casa solo por la comida, no por vos.",Dataset_existente,
285,"“No le hubiera hablado” 

—Yo después de hablarle.",Dataset_existente,
286,¿Donde encuentras un perro sin piernas? Exactamente donde lo dejaste!,Dataset_existente,
287,"—¡SÍ! ¡AHOGUEN A ESE HIJO DE SU MADRE! 
—¡Cállate abuelita! Estamos en un bautizo.",Dataset_existente,
288,"-En su curriculum dice que es usted mentiroso compulsivo.
-Y Emperador de Roma.
-Entiendo.",Dataset_existente,
289,"No existe mayor contradicción en esta vida que ""Feliz lunes"".",Dataset_existente,
290,"—Te quedó muy rico el arroz con pollo, ¿tienes algún secreto?

—Sí, tengo 3 abortos.

—No Xiomara, del arroz con pollo.

—Ah no, ninguno🤔.",Dataset_existente,
291,Típico : Empezar a hacer la tarea y de la nada aparecer frente a la computadora.,Dataset_existente,
292,"La gente que habla todo el tiempo de futbol si no es pelotuda le
pega en el palo",Dataset_existente,
293,"Idea Millonaria: Poner un ""Vale otro"" en las tapitas de Fernet.",Dataset_existente,
294,"-Por fin después de 6 años logré que mi novio me hable de matrimonio.
 -¿Y qué te dijo?
 -¡Que tiene esposa y 3 hijos!",Dataset_existente,
295,Nuestro amor era tan grande que hizo sus maletas y se fue de casa.,Dataset_existente,
296,"—Hola muñeca.

—Hola tobillo.",Dataset_existente,
297,El peor trabajo del mundo es tener un puesto de frutas en las películas de acción.,Dataset_existente,
298,"Detrás de un ""Yo te aviso"" existe un ""No voy a ir"".",Dataset_existente,
299,BANQUERO: Es un tipo que te presta su paraguas cuando hay un sol radiante y te lo reclama cuando empieza a llover  #chistes,Dataset_existente,
300,Típico: Llegar a tu casa y automáticamente vestirte como indigente.,Dataset_existente,
301,Increíble como todos los jugadores agreden con el tobillo el pie de Arbeloa.,Dataset_existente,
302,"#SoyTanRománticoQue cuando te mando a la chingada, quiero irme contigo.",Dataset_existente,
303,En noches como esta salgo a mirar a las nubes con la esperanza de que Mufasa aparezca y me diga qué hacer con mi vida.,Dataset_existente,
304,Sabes que fracasaste como hijo cuando te das cuenta que tus padres tienen al perro como foto de perfil en su WhatsApp.,Dataset_existente,
305,"#Chiste Hola preciosa, ¿me das tu teléfono? 
-¡Guacala, obvio no, piérdete! 
-Te estoy asaltando, pendeja,  #chistes RT",Dataset_existente,
306,"—Hola, vengo a que me haga un tatuaje que diga; ""pero mira como beben los peces en el río"" .
—¿En donde? 
—En el río pendejo, pon atención",Dataset_existente,
307,"¿Cursi yo? ¿Cursi YOO? Cursi el viento..!! ..que acaricia tu cabello, impregnándome de tu aroma, y el dulce terciopelo...",Dataset_existente,
308,"Había una vez un leproso que le estaba echando sal a la sopa, y se le fue la mano #chistes",Dataset_existente,
309,"-Hija y ese carro? -Me lo saque en una rifa. -Y la casa? -En otra rifa. -Hija, que haces en el baño? -Afeitandome la tómbola. #fb",Dataset_existente,
310,"-Dr, sueño que juego fútbol con ratones -Tómese esta pastilla antes de dormir -¿Puede ser mañana? ¡Es que hoy es la final!",Dataset_existente,
311,"-he conseguido que mi novio me hable de matrimonio, después de haber salido años.
- que te ha dicho?
- Que tiene esposa y tres niños.",Dataset_existente,
312,"Todo eran risas hasta que nos dimos cuenta que el tartamudo quería jamón.
#Chistes #Humor #Anecdotas #Exageracion...",Dataset_existente,
313,¿Cuál es la montaña mas limpia? El volcán. Porque echa ceniza y después LAVA.,Dataset_existente,
314,"-Vos sos una mina buena y sincera . 
 -Gracias , como te diste cuenta ?
  -Por los bigotes.",Dataset_existente,
315,"Si juntara un peso por cada vez que me gritan guapo en la calle, tendría 50 centavos que me encontré ayer tirados.",Dataset_existente,
316,"-Hija cómete el arroz, sabes qué le pasa a las niñas que no comen su comida -Sí mamá ya sé, se convierten en súper modelos. #fb",Dataset_existente,
317,"Oye niña, ¿no te da miedo jugar en el cementerio? Cuando estaba viva sí.",Dataset_existente,
318,"Doctor, ¿cuanto me queda de vida? - Diez... - Diez qué? - Diez, nueve, ocho, siete... #humortico",Dataset_existente,
319,"—¿Cuanto cuesta la laptop? — 15000€ —¡Mierda que cara! —Esta en descuentro. —No, si la laptop me la llevo pero pongase una bolsa en la cara.",Dataset_existente,
320,"—Viviré el resto de mis días a tu lado. 
—Aww, qué hermoso, ¿en serio? 
—Sí, me casaré con tu vecina.",Dataset_existente,
321,"Hoy me encontré a los de Daft Punk en moto, me pidieron mi cartera y de la emoción se las dí.",Dataset_existente,
322,"🕖19:00

-Amor, ¿qué es más importante para vos, el fútbol o yo?

🕘21:00 hs

-Por supuesto que vos mi amor.",Dataset_existente,
323,"-Mamá mamá, para Navidad quiero una bici y 1000 followers! -¿Y para qué 1000 followers? -Para presumir mi bici! #fb",Dataset_existente,
324,"Hoy vimos un oso en bici - que  Bicioso..
#chistes",Dataset_existente,
325,"Jesús te ama, yo te quiero como amigo.",Dataset_existente,
326,"Hay dos tipos de matrimonios, los que terminan bien, y los que duran toda la vida...",Dataset_existente,
327,Turista extranjero al cantinero: -Eggk sudeakr seafegs ts coca-cola. -¿Eh? ¿Que quiere una lata de qué? #fb,Dataset_existente,
328,"Pepito define la palabra descanso
– Profesor, no sé lo que es.
– Una pista: qué hace tu papá después de trabajar?
– Eso quiere saber mi mamá",Dataset_existente,
329,"Nadie quiere ir conmigo a ver una película pero iré igual. Así que, próximamente... solo en cines. excelente via @jatinez",Dataset_existente,
330,"_ Sabés chistes de sillones?
- Puff

#TengoPeores",Dataset_existente,
331,"No es por arruinarlo, pero al final de la película de Dragon Ball, todos ustedes siguen siendo vírgenes.",Dataset_existente,
332,Voy a poner tu opinión en una caja de ahorro para ver si me genera algún interés,Dataset_existente,
333,"—¿Me regalas un cigarro? —No, lo siento. Fue propósito de año nuevo —¿Dejar de fumar? —No, dejar de regalar cigarros.",Dataset_existente,
334,"conoces los barrios de la  capital ?? ¿¿me llevas este paquete a la boca ?
#chistes #humor",Dataset_existente,
335,"Una mujer le dice a su marido:
- Llevamos 30 años de casados nunca me has comprado nada.  
- Es que no sabía que vendieras algo.",Dataset_existente,
336,"—Mi amor, quiero que todo sea como antes.
—¿Como cuando nos conocimos?
—No, antes.",Dataset_existente,
337,Pepe eligió la ensalada waldorf y Vicente Larrusa.  #CHISTES,Dataset_existente,
338,"—¿Que nombre le ponemos a la banda?
—Ponle 'SEMEN'.
—No jodas, no podemos ponerle así.
—Entonces ponle 'Jarabe de Palo'.",Dataset_existente,
339,El lugar más seguro para esconder un cuerpo es la segunda página de resultados de Google search.,Dataset_existente,
340,"—¿Por qué no me contestas en Whatsapp?

—Iba manejando, amor

—¿Y en un semáforo no puedes?

—¡NO HAY SEMÁFOROS EN MARIO KART!",Dataset_existente,
341,Año 2019 y todavía no incorporan la materia de Caligrafía en la carrera de Medicina...,Dataset_existente,
342,"Acabo de dejar el alcohol, brindemos por eso ;)",Dataset_existente,
343,"En halloween me voy a disfrazar de ""Tenemos que hablar"". ¡Eso sí que da miedo!",Dataset_existente,
344,Éxtasis es una palabra tan linda que sólo de oírla ya te dan ganas de tomarte algunas pastillas.,Dataset_existente,
345,"Inteligente va a ser el celular que después de 3 ""Posponer alarma"" llame al trabajo o escuela e invente una excusa de enfermedad.",Dataset_existente,
346,Se acaba de caer Facebook y conocí a unas personas que dicen ser mi familia. Son buena onda. #facebookdown,Dataset_existente,
347,Susi da zancadas y Nancy Pazos  #CHISTES,Dataset_existente,
348,Cómo le dicen los vaqueros a su hija? - ¡Hhhiiiiiijjjjjjjaaaaaa!  #chistes #humor,Dataset_existente,
349,"—Año 1600: ""Oh mi querido Romeo, escribo para informarte que he recibido tu hermosa carta y me has dejado sin palabras"" 

—Año 2013: ""Ok""",Dataset_existente,
350,"—Mi hijo está en la facultad de medicina.
—¿En qué año?
—No, está en un frasco con formol.",Dataset_existente,
351,"—Te gusta, ¿verdad? 
—¿Por qué lo dices? 
—Sonreíste cuando dije su nombre.
—Jajaja pues como no, si se llama Ana Lisa Melculo.",Dataset_existente,
352,"A WhatsApp le falta el ""Está buscando un emoji...""",Dataset_existente,
353,"¿Que hacía una ratita en una banca? 

ESPERANDO UN RATITO",Dataset_existente,
354,"—¿Capital de Argentina?
—La mayoría en Suiza.",Dataset_existente,
355,"Jaimito le dice a pedrito:  -Ella tiene una mirada que pone a dudar a muchos  -¿Es sensual?  -No, es bizca. #XD",Dataset_existente,
356,Friendzone nivel: Te invita a ver película y terminan viendo la película.,Dataset_existente,
